1614,6.35112087912088
1405,5.696263736263736
974,5.078956043956042
1055,6.3388131868131845
307,6.972252747252746
432,6.233340659340661
1466,4.156626373626375
598,4.565604395604394
1173,4.977659340659342
305,7.314912087912086
367,5.850934065934065
1612,6.272945054945057
1924,4.4019340659340696
1935,4.156395604395602
1602,6.681461538461537
1357,5.677329670329674
69,7.391021978021974
1608,6.449010989010991
438,6.219098901098898
135,5.645197802197805
555,7.30553846153846
99,4.640934065934067
1054,6.300087912087913
1420,6.214934065934066
736,4.9353956043956035
993,4.292131868131867
247,3.659714285714287
351,5.065857142857142
1422,6.4113406593406586
56,4.205252747252744
1801,5.10015384615385
1605,6.300967032967032
1273,5.051010989010989
1665,4.546945054945054
1187,4.716659340659338
1027,3.9422747252747237
111,6.521999999999999
1231,7.29307692307692
767,4.8560219780219755
1322,4.694175824175824
1516,4.275999999999998
1343,6.803890109890103
70,7.4115494505494475
1053,6.134648351648354
900,4.714516483516486
892,4.181791208791208
1553,6.2296813186813145
1208,5.03502197802198
1436,5.525329670329668
1494,4.519186813186813
1341,6.327175824175827
680,4.092615384615388
1236,7.489043956043956
1163,5.653615384615385
210,4.824912087912088
485,5.839813186813188
411,5.288901098901099
609,6.927549450549452
526,5.49898901098901
1483,4.0845714285714285
1936,4.224648351648348
1607,6.157461538461541
1804,5.036505494505494
1407,6.221450549450551
707,5.997736263736261
552,7.538538461538464
344,4.974582417582417
1331,4.896670329670328
1947,4.206483516483513
1324,4.936604395604395
1435,5.331395604395603
914,5.58943956043956
1889,5.055098901098901
120,4.3502747252747245
1284,5.531582417582418
936,5.11557142857143
1773,5.439967032967035
1543,6.351571428571426
239,5.115890109890109
746,4.774010989010991
1816,6.83423076923077
1489,4.454725274725274
630,4.637263736263738
1239,5.351428571428571
843,6.014197802197805
1175,4.226142857142859
350,5.26647252747253
964,5.696989010989014
705,5.970384615384614
807,7.004890109890109
631,4.931791208791208
1392,5.61441758241758
999,5.442615384615382
1245,5.7923296703296705
65,5.149032967032969
1461,3.7017692307692327
1692,5.002175824175826
1629,4.485527472527475
1385,5.23392307692308
29,4.973087912087912
1510,4.174780219780223
678,4.125626373626375
1560,4.926835164835169
1626,5.566252747252748
813,6.796879120879119
1869,5.684901098901098
303,7.3179230769230745
1278,5.215747252747251
128,4.678637362637364
352,5.224461538461537
1237,7.3011318681318675
382,4.5783736263736285
1709,3.8630109890109887
1223,7.286120879120877
584,4.654263736263737
857,6.254626373626377
1825,7.011439560439556
1514,3.8140109890109875
480,5.808934065934067
1877,5.919736263736262
1299,5.279967032967034
906,5.408208791208794
1200,4.31431868131868
1103,5.962263736263736
1340,6.27934065934066
583,4.636945054945056
1472,6.249318681318682
1222,7.513285714285717
1930,4.698967032967037
785,4.613648351648353
1161,5.398230769230772
486,5.754505494505497
1418,6.147021978021979
109,5.930252747252749
275,5.267571428571432
394,4.45456043956044
1036,4.144989010989012
188,5.650109890109895
1498,4.65918681318681
196,4.9807472527472525
254,4.162516483516483
297,7.457054945054941
670,4.445527472527471
1285,5.298912087912088
483,5.837263736263736
1672,6.365494505494501
694,5.196978021978024
306,7.232252747252748
231,6.178450549450549
1079,6.642307692307693
289,4.81289010989011
1774,5.553593406593411
251,4.056065934065934
548,4.268725274725274
1939,4.372076923076925
1730,3.8272527472527464
937,5.16545054945055
1596,4.357967032967036
1657,7.380142857142859
233,4.811681318681318
1668,3.172593406593404
535,5.7486593406593425
1281,5.362483516483516
613,6.878604395604399
1078,6.57
879,5.660945054945053
1383,5.031593406593406
1841,7.0379340659340635
1204,4.442241758241761
1749,4.409362637362634
679,3.9969120879120905
1395,5.393120879120877
23,4.788076923076924
324,4.326054945054943
63,4.661659340659338
1043,4.073406593406594
1286,5.350241758241759
1090,4.849175824175825
1106,6.22986813186813
1404,6.155087912087914
212,4.431604395604399
744,4.752461538461537
1271,4.995109890109891
298,7.414659340659336
1754,5.205593406593408
1864,6.729461538461537
100,5.178076923076924
1210,5.083043956043958
1888,5.998384615384618
1247,5.6720769230769195
1096,4.837593406593407
1240,5.561703296703296
1446,5.475659340659344
1428,5.166340659340658
237,5.114901098901095
704,5.88871428571428
818,6.623153846153848
1473,6.241197802197803
909,5.1837692307692285
115,6.579483516483514
588,4.001527472527471
1740,6.234274725274726
1474,6.294076923076926
619,6.906758241758242
453,7.646318681318684
982,4.206527472527473
433,6.217626373626377
353,5.614153846153845
1047,3.8993956043956053
256,4.034307692307692
173,4.48803296703297
1359,5.818516483516485
1229,7.351989010989008
1221,7.525197802197804
720,5.7973406593406605
1326,4.517098901098901
78,7.340780219780222
1009,5.513417582417584
1799,5.023450549450551
32,5.116065934065934
916,5.653384615384618
1787,3.9500659340659343
1711,3.9985054945054963
722,6.361065934065934
124,4.62591208791209
1609,6.581923076923077
342,5.03879120879121
163,3.7206923076923086
203,5.263736263736265
331,6.3533956043956055
1819,6.683769230769228
1505,5.548252747252743
1677,6.579813186813186
49,6.165846153846154
1345,6.836999999999998
1542,6.086868131868129
1280,5.050241758241758
781,4.138351648351649
1826,7.1601758241758215
1033,4.030373626373626
1393,5.3845714285714275
1798,4.960428571428574
1475,6.115362637362637
420,5.632780219780218
1310,6.013582417582419
1335,4.914582417582413
218,5.4896043956043945
561,7.5827692307692285
1880,6.368791208791209
802,6.586439560439557
987,4.018120879120878
374,3.996923076923078
809,6.340714285714285
1914,4.211670329670328
220,6.115648351648351
316,4.001406593406593
1444,5.342692307692308
59,4.588032967032963
270,4.488043956043958
416,5.2832857142857135
73,7.264175824175823
162,5.1546703296703305
576,6.654670329670329
752,5.415692307692306
1755,5.134098901098905
1619,4.815395604395604
1686,4.817813186813189
518,5.2903076923076915
45,6.558538461538458
903,4.752087912087917
1196,4.625945054945057
997,5.536604395604396
76,7.260835164835164
1866,5.397417582417584
1376,5.586956043956049
1394,5.553736263736262
427,6.422967032967032
554,7.42824175824176
1467,6.144395604395606
777,4.128615384615383
30,5.181274725274728
1856,6.3421208791208805
567,6.537450549450551
1001,5.382989010989013
1125,5.2741978021978
482,5.658692307692304
915,5.7651648351648355
1511,3.6070659340659326
1893,4.921978021978021
478,6.239923076923079
1647,7.275527472527475
44,6.410318681318681
650,5.497417582417584
168,3.6364285714285725
1502,5.027153846153845
1176,4.075692307692306
1874,6.04794505494505
575,6.7749999999999995
700,5.823087912087906
855,6.230824175824173
361,6.075142857142858
1911,4.048274725274723
599,4.490802197802195
1289,4.718956043956044
591,4.1943956043956
1613,6.5331868131868145
185,5.756538461538463
1352,6.526285714285715
1645,7.484087912087909
462,7.59903296703297
1290,4.961472527472526
1726,6.070736263736264
628,4.481516483516486
1561,4.932549450549455
1884,6.587802197802195
1882,6.334648351648354
1624,5.6479890109890105
922,6.549362637362634
479,5.678582417582417
984,3.9627582417582397
1571,4.8920769230769245
123,4.557208791208794
514,5.150472527472525
1863,6.6185054945054995
507,4.937681318681318
963,5.69146153846154
354,6.171373626373629
439,6.279494505494509
366,6.236274725274729
194,4.764076923076921
543,4.018758241758242
1712,5.689901098901099
1671,6.508406593406592
322,3.97187912087912
1164,5.071758241758242
266,4.195417582417581
755,5.72851648351648
67,7.1967032967032925
1423,6.424263736263734
611,7.167153846153849
1940,4.453626373626375
602,4.809571428571428
429,6.232846153846155
1453,5.719857142857143
414,5.381087912087911
1927,4.712186813186816
838,5.159923076923076
383,4.390373626373625
1594,6.134285714285718
741,4.875835164835165
940,5.621956043956041
1288,4.827274725274726
1492,4.258175824175824
1540,5.778043956043957
1618,5.215153846153846
